group_by	group_level	n_cells	feature_id	feature_name	target_class	validation_assay	validation_feature	mean_ADT_CLR	status	message	mean_RNA_lognormalized
Standardpcaclusters	11	346	mAOC0617	mAOC-CSF3	gene	RNA	CSF3	0.0100091132766502	ok		0
Standardpcaclusters	12	135	mAOC0617	mAOC-CSF3	gene	RNA	CSF3	0.0771680262241119	ok		0.00670227080749823
Standardpcaclusters	13	1222	mAOC0617	mAOC-CSF3	gene	RNA	CSF3	0.0858936952962907	ok		0.0011388009991739
Standardpcaclusters	14	84	mAOC0617	mAOC-CSF3	gene	RNA	CSF3	0.199725955872277	ok		0
Standardpcaclusters	15	195	mAOC0617	mAOC-CSF3	gene	RNA	CSF3	0.0401834243155625	ok		0.0680724119925864
Standardpcaclusters	1	116	mAOC0618	mAOC-SORT1	gene	RNA	SORT1	1.04224510541401	ok		0
Standardpcaclusters	2	652	mAOC0618	mAOC-SORT1	gene	RNA	SORT1	0.529328144048123	ok		0.003657658972369
Standardpcaclusters	3	2689	mAOC0618	mAOC-SORT1	gene	RNA	SORT1	0.460986656671427	ok		0.0520040525239892
Standardpcaclusters	4	506	mAOC0618	mAOC-SORT1	gene	RNA	SORT1	0.588811595185678	ok		0.0483675370156234
Standardpcaclusters	5	690	mAOC0618	mAOC-SORT1	gene	RNA	SORT1	0.427756014688259	ok		0.0527290509792474
Standardpcaclusters	6	663	mAOC0618	mAOC-SORT1	gene	RNA	SORT1	0.539606072904732	ok		0.0683875361537603
Standardpcaclusters	7	1552	mAOC0618	mAOC-SORT1	gene	RNA	SORT1	0.568396686555049	ok		0.0555704923692639
Standardpcaclusters	8	2101	mAOC0618	mAOC-SORT1	gene	RNA	SORT1	0.466923134119358	ok		0.0719553342642898
Standardpcaclusters	9	440	mAOC0618	mAOC-SORT1	gene	RNA	SORT1	0.548745886879596	ok		0.0728430963132391
Standardpcaclusters	10	1898	mAOC0618	mAOC-SORT1	gene	RNA	SORT1	0.524492575156598	ok		0.0979490867347913
Standardpcaclusters	11	346	mAOC0618	mAOC-SORT1	gene	RNA	SORT1	0.330543356993426	ok		0.0772848595778227
Standardpcaclusters	12	135	mAOC0618	mAOC-SORT1	gene	RNA	SORT1	0.770771903238847	ok		0.0770375928583208
Standardpcaclusters	13	1222	mAOC0618	mAOC-SORT1	gene	RNA	SORT1	0.911591317132685	ok		0.0450081061831752
Standardpcaclusters	14	84	mAOC0618	mAOC-SORT1	gene	RNA	SORT1	1.70236975044947	ok		0.0841204179294913
Standardpcaclusters	15	195	mAOC0618	mAOC-SORT1	gene	RNA	SORT1	1.60467786161533	ok		0.0744381788448207
Standardpcaclusters	1	116	mAOC0619	mAOC-ROR2	gene	RNA	ROR2	0.21028040820034	ok		0
Standardpcaclusters	2	652	mAOC0619	mAOC-ROR2	gene	RNA	ROR2	0.045566291238109	ok		0
Standardpcaclusters	3	2689	mAOC0619	mAOC-ROR2	gene	RNA	ROR2	0.0249848106277259	ok		0.0161117591783262
Standardpcaclusters	4	506	mAOC0619	mAOC-ROR2	gene	RNA	ROR2	0.037165113579525	ok		0.0166878719124861
Standardpcaclusters	5	690	mAOC0619	mAOC-ROR2	gene	RNA	ROR2	0.0363296435783485	ok		0.0156071745951255
Standardpcaclusters	6	663	mAOC0619	mAOC-ROR2	gene	RNA	ROR2	0.0413712576273548	ok		0.0080265516786932
Standardpcaclusters	7	1552	mAOC0619	mAOC-ROR2	gene	RNA	ROR2	0.0282515332324255	ok		0.0232814314594434
Standardpcaclusters	8	2101	mAOC0619	mAOC-ROR2	gene	RNA	ROR2	0.0248874213797943	ok		0.0177296209418023
Standardpcaclusters	9	440	mAOC0619	mAOC-ROR2	gene	RNA	ROR2	0.0287283882704252	ok		0.0194873857342911
Standardpcaclusters	10	1898	mAOC0619	mAOC-ROR2	gene	RNA	ROR2	0.0337561680991027	ok		0.0210416003047937
Standardpcaclusters	11	346	mAOC0619	mAOC-ROR2	gene	RNA	ROR2	0.0253394254482206	ok		0.0285837207025038
Standardpcaclusters	12	135	mAOC0619	mAOC-ROR2	gene	RNA	ROR2	0.0756550194067062	ok		0.0518035098679542
Standardpcaclusters	13	1222	mAOC0619	mAOC-ROR2	gene	RNA	ROR2	0.105762743929788	ok		0.0188275486418869
Standardpcaclusters	14	84	mAOC0619	mAOC-ROR2	gene	RNA	ROR2	0.0996412735072337	ok		0.0126207858076228
Standardpcaclusters	15	195	mAOC0619	mAOC-ROR2	gene	RNA	ROR2	0.0730238873628363	ok		0
Standardpcaclusters	1	116	mAOC0629	mAOC-TSPAN8	gene	RNA	TSPAN8	0.575787737492025	ok		0
Standardpcaclusters	2	652	mAOC0629	mAOC-TSPAN8	gene	RNA	TSPAN8	0.205835754537071	ok		0
Standardpcaclusters	3	2689	mAOC0629	mAOC-TSPAN8	gene	RNA	TSPAN8	0.21155270673248	ok		0
Standardpcaclusters	4	506	mAOC0629	mAOC-TSPAN8	gene	RNA	TSPAN8	0.214805267793703	ok		0
Standardpcaclusters	5	690	mAOC0629	mAOC-TSPAN8	gene	RNA	TSPAN8	0.176783221072289	ok		0
Standardpcaclusters	6	663	mAOC0629	mAOC-TSPAN8	gene	RNA	TSPAN8	0.214419358406153	ok		0
Standardpcaclusters	7	1552	mAOC0629	mAOC-TSPAN8	gene	RNA	TSPAN8	0.234560401805815	ok		0.00150658260706629
Standardpcaclusters	8	2101	mAOC0629	mAOC-TSPAN8	gene	RNA	TSPAN8	0.200107650657482	ok		0.000284010483587182
Standardpcaclusters	9	440	mAOC0629	mAOC-TSPAN8	gene	RNA	TSPAN8	0.223225984633414	ok		0
Standardpcaclusters	10	1898	mAOC0629	mAOC-TSPAN8	gene	RNA	TSPAN8	0.184585021114176	ok		0.000210922986993637
Standardpcaclusters	11	346	mAOC0629	mAOC-TSPAN8	gene	RNA	TSPAN8	0.150164571182331	ok		0.00406757163433568
Standardpcaclusters	12	135	mAOC0629	mAOC-TSPAN8	gene	RNA	TSPAN8	0.354274847591095	ok		0.11015013103813
Standardpcaclusters	13	1222	mAOC0629	mAOC-TSPAN8	gene	RNA	TSPAN8	0.383611755239636	ok		0.002415718716401
Standardpcaclusters	14	84	mAOC0629	mAOC-TSPAN8	gene	RNA	TSPAN8	0.618136336926494	ok		0.0126207858076228
Standardpcaclusters	15	195	mAOC0629	mAOC-TSPAN8	gene	RNA	TSPAN8	0.215267289690782	ok		0
Standardpcaclusters	1	116	mAOC0630	mAOC-CD84	gene	RNA	CD84	0	ok		0
Standardpcaclusters	2	652	mAOC0630	mAOC-CD84	gene	RNA	CD84	0.000876639202491821	ok		0.12350638436489
Standardpcaclusters	3	2689	mAOC0630	mAOC-CD84	gene	RNA	CD84	0	ok		0.0162690482500976
Standardpcaclusters	4	506	mAOC0630	mAOC-CD84	gene	RNA	CD84	0	ok		0.0318382426324264
Standardpcaclusters	5	690	mAOC0630	mAOC-CD84	gene	RNA	CD84	0	ok		0.0144885557980671
Standardpcaclusters	6	663	mAOC0630	mAOC-CD84	gene	RNA	CD84	0	ok		0.0954855477976523
Standardpcaclusters	7	1552	mAOC0630	mAOC-CD84	gene	RNA	CD84	0	ok		0.00289181910852086
Standardpcaclusters	8	2101	mAOC0630	mAOC-CD84	gene	RNA	CD84	0	ok		0.0207675828656942
Standardpcaclusters	9	440	mAOC0630	mAOC-CD84	gene	RNA	CD84	0	ok		0.0845344962247249
Standardpcaclusters	10	1898	mAOC0630	mAOC-CD84	gene	RNA	CD84	0	ok		0.141006074715328
Standardpcaclusters	11	346	mAOC0630	mAOC-CD84	gene	RNA	CD84	0	ok		0.0942069843336157
Standardpcaclusters	12	135	mAOC0630	mAOC-CD84	gene	RNA	CD84	0	ok		0.0825205609604253
Standardpcaclusters	13	1222	mAOC0630	mAOC-CD84	gene	RNA	CD84	0	ok		0.119950214420666
Standardpcaclusters	14	84	mAOC0630	mAOC-CD84	gene	RNA	CD84	0.00753522281062386	ok		0.697717354844012
Standardpcaclusters	15	195	mAOC0630	mAOC-CD84	gene	RNA	CD84	9.80543499511404e-05	ok		0.0643391328267468
Standardpcaclusters	1	116	mAOC363	mAOC-CD47	gene	RNA	CD47	0.271928363120123	ok		0.458303903497904
Standardpcaclusters	2	652	mAOC363	mAOC-CD47	gene	RNA	CD47	0.0848888846865492	ok		0.641286325458475
Standardpcaclusters	3	2689	mAOC363	mAOC-CD47	gene	RNA	CD47	0.0458712338284246	ok		0.446598473753296
Standardpcaclusters	4	506	mAOC363	mAOC-CD47	gene	RNA	CD47	0.131021514549807	ok		0.658449776632907
Standardpcaclusters	5	690	mAOC363	mAOC-CD47	gene	RNA	CD47	0.0197599690095054	ok		0.354359336475169
Standardpcaclusters	6	663	mAOC363	mAOC-CD47	gene	RNA	CD47	0.0275822088257236	ok		0.340164880035795
Standardpcaclusters	7	1552	mAOC363	mAOC-CD47	gene	RNA	CD47	0.0313369035948134	ok		0.605818232536931
Standardpcaclusters	8	2101	mAOC363	mAOC-CD47	gene	RNA	CD47	0.0183071599100508	ok		0.521172291195986
Standardpcaclusters	9	440	mAOC363	mAOC-CD47	gene	RNA	CD47	0.00596610120332879	ok		0.340104830537263
Standardpcaclusters	10	1898	mAOC363	mAOC-CD47	gene	RNA	CD47	0.0155819293709531	ok		0.265891783799335
Standardpcaclusters	11	346	mAOC363	mAOC-CD47	gene	RNA	CD47	0.00690053800845109	ok		0.345875187545574
Standardpcaclusters	12	135	mAOC363	mAOC-CD47	gene	RNA	CD47	0.110335792245017	ok		0.258505769841495
Standardpcaclusters	13	1222	mAOC363	mAOC-CD47	gene	RNA	CD47	0.0925433857454827	ok		0.274694512204558
Standardpcaclusters	14	84	mAOC363	mAOC-CD47	gene	RNA	CD47	0.679589369776554	ok		0.433014493028234
Standardpcaclusters	15	195	mAOC363	mAOC-CD47	gene	RNA	CD47	0.531079908964158	ok		0.807351300221234
Standardpcaclusters	1	116	mAOC365	mAOC-CD29	gene	RNA	ITGB1	0	ok		0.177537809722289
Standardpcaclusters	2	652	mAOC365	mAOC-CD29	gene	RNA	ITGB1	0.000476598722409901	ok		0.164746491174182
Standardpcaclusters	3	2689	mAOC365	mAOC-CD29	gene	RNA	ITGB1	8.64599268459895e-05	ok		0.532352784505125
Standardpcaclusters	4	506	mAOC365	mAOC-CD29	gene	RNA	ITGB1	0.000363629977621687	ok		0.5761929133153
Standardpcaclusters	5	690	mAOC365	mAOC-CD29	gene	RNA	ITGB1	0.000314536314312822	ok		0.673970168126546
Standardpcaclusters	6	663	mAOC365	mAOC-CD29	gene	RNA	ITGB1	0.00127962225362631	ok		0.539779891764078
Standardpcaclusters	7	1552	mAOC365	mAOC-CD29	gene	RNA	ITGB1	0	ok		0.607461099822326
Standardpcaclusters	8	2101	mAOC365	mAOC-CD29	gene	RNA	ITGB1	0.000364580421974088	ok		0.8201275929279
Standardpcaclusters	9	440	mAOC365	mAOC-CD29	gene	RNA	ITGB1	0.000445220351731573	ok		0.761965120656073
Standardpcaclusters	10	1898	mAOC365	mAOC-CD29	gene	RNA	ITGB1	0.000289231908700468	ok		0.711555732107452
Standardpcaclusters	11	346	mAOC365	mAOC-CD29	gene	RNA	ITGB1	0.00116934221746048	ok		0.670582869466383
Standardpcaclusters	12	135	mAOC365	mAOC-CD29	gene	RNA	ITGB1	0.00178746500819414	ok		0.502560084760743
Standardpcaclusters	13	1222	mAOC365	mAOC-CD29	gene	RNA	ITGB1	0.000818469768741453	ok		0.428670664005846
Standardpcaclusters	14	84	mAOC365	mAOC-CD29	gene	RNA	ITGB1	0	ok		1.69321126156125
Standardpcaclusters	15	195	mAOC365	mAOC-CD29	gene	RNA	ITGB1	0.000184053352931346	ok		1.18645636112719
Standardpcaclusters	1	116	mAOC366	mAOC-CD244	gene	RNA	CD244	0.171055790851466	ok		0.0705781262144337
Standardpcaclusters	2	652	mAOC366	mAOC-CD244	gene	RNA	CD244	0.0100926903619022	ok		0.00328959166051399
Standardpcaclusters	3	2689	mAOC366	mAOC-CD244	gene	RNA	CD244	0.870736144077619	ok		0.112464850195927
Standardpcaclusters	4	506	mAOC366	mAOC-CD244	gene	RNA	CD244	0.825036544454445	ok		0.130370033191762
Standardpcaclusters	5	690	mAOC366	mAOC-CD244	gene	RNA	CD244	0.485269624354631	ok		0.0554755950198368
Standardpcaclusters	6	663	mAOC366	mAOC-CD244	gene	RNA	CD244	0.487623999078582	ok		0.0861540920074808
Standardpcaclusters	7	1552	mAOC366	mAOC-CD244	gene	RNA	CD244	0.762316508074368	ok		0.0423365219556821
Standardpcaclusters	8	2101	mAOC366	mAOC-CD244	gene	RNA	CD244	0.526087287547223	ok		0.0384388716352651
Standardpcaclusters	9	440	mAOC366	mAOC-CD244	gene	RNA	CD244	0.106414588536144	ok		0.0198785840988641
Standardpcaclusters	10	1898	mAOC366	mAOC-CD244	gene	RNA	CD244	0.12098079119667	ok		0.0183981124104196
Standardpcaclusters	11	346	mAOC366	mAOC-CD244	gene	RNA	CD244	0.267779369751291	ok		0.0505104634467701
Standardpcaclusters	12	135	mAOC366	mAOC-CD244	gene	RNA	CD244	0.315139974193692	ok		0.043295943894918
Standardpcaclusters	13	1222	mAOC366	mAOC-CD244	gene	RNA	CD244	0.582045929456604	ok		0.150834711686814
Standardpcaclusters	14	84	mAOC366	mAOC-CD244	gene	RNA	CD244	0.0812256689813418	ok		0.0057131132673195
Standardpcaclusters	15	195	mAOC366	mAOC-CD244	gene	RNA	CD244	0.147177638139818	ok		0
Standardpcaclusters	1	116	mAOC373	mAOC-CD81	gene	RNA	CD81	0.562109903098337	ok		0.114974785040454
Standardpcaclusters	2	652	mAOC373	mAOC-CD81	gene	RNA	CD81	0.0754560208235193	ok		0.0649865431090678
Standardpcaclusters	3	2689	mAOC373	mAOC-CD81	gene	RNA	CD81	0.0564380824172337	ok		0.0747006378343527
Standardpcaclusters	4	506	mAOC373	mAOC-CD81	gene	RNA	CD81	0.0958118050953912	ok		0.0585988868724608
Standardpcaclusters	5	690	mAOC373	mAOC-CD81	gene	RNA	CD81	0.0417691477835984	ok		0.0927132095955901
Standardpcaclusters	6	663	mAOC373	mAOC-CD81	gene	RNA	CD81	0.0422477543363595	ok		0.132876534479163
Standardpcaclusters	7	1552	mAOC373	mAOC-CD81	gene	RNA	CD81	0.0365533943515249	ok		0.0683603156712151
Standardpcaclusters	8	2101	mAOC373	mAOC-CD81	gene	RNA	CD81	0.0329928989553441	ok		0.0835245003933325
Standardpcaclusters	9	440	mAOC373	mAOC-CD81	gene	RNA	CD81	0.0237018075827254	ok		0.0830511944645406
Standardpcaclusters	10	1898	mAOC373	mAOC-CD81	gene	RNA	CD81	0.0358253339310893	ok		0.0846578965535053
Standardpcaclusters	11	346	mAOC373	mAOC-CD81	gene	RNA	CD81	0.016676297995324	ok		0.0688114650982845
Standardpcaclusters	12	135	mAOC373	mAOC-CD81	gene	RNA	CD81	0.19244176763882	ok		0.0276840006020742
Standardpcaclusters	13	1222	mAOC373	mAOC-CD81	gene	RNA	CD81	0.220802600020526	ok		0.0584873507702133
Standardpcaclusters	14	84	mAOC373	mAOC-CD81	gene	RNA	CD81	0.359820340261138	ok		0.0526038394245197
Standardpcaclusters	15	195	mAOC373	mAOC-CD81	gene	RNA	CD81	0.109165308727515	ok		0.0571758430323691
Standardpcaclusters	1	116	mAOC374	mAOC-CD32	gene	RNA	FCGR2A	0.0114782231404809	ok		0
Standardpcaclusters	2	652	mAOC374	mAOC-CD32	gene	RNA	FCGR2A	0.00751909653226423	ok		0
Standardpcaclusters	3	2689	mAOC374	mAOC-CD32	gene	RNA	FCGR2A	0.000186538127539477	ok		0.0227399300883455
Standardpcaclusters	4	506	mAOC374	mAOC-CD32	gene	RNA	FCGR2A	0	ok		0.0151017482793708
Standardpcaclusters	5	690	mAOC374	mAOC-CD32	gene	RNA	FCGR2A	0.00202563255907975	ok		0.248113524360914
Standardpcaclusters	6	663	mAOC374	mAOC-CD32	gene	RNA	FCGR2A	0.0010197063779519	ok		0.0993545330223029
Standardpcaclusters	7	1552	mAOC374	mAOC-CD32	gene	RNA	FCGR2A	0	ok		0.00850158599732658
Standardpcaclusters	8	2101	mAOC374	mAOC-CD32	gene	RNA	FCGR2A	0.00101952713313179	ok		0.119192884287935
Standardpcaclusters	9	440	mAOC374	mAOC-CD32	gene	RNA	FCGR2A	0	ok		0.305452830265815
Standardpcaclusters	10	1898	mAOC374	mAOC-CD32	gene	RNA	FCGR2A	0.00570935843207864	ok		0.267387833483976
Standardpcaclusters	11	346	mAOC374	mAOC-CD32	gene	RNA	FCGR2A	0.00181162149215281	ok		0.347167205961388
Standardpcaclusters	12	135	mAOC374	mAOC-CD32	gene	RNA	FCGR2A	0.0175333913529887	ok		0.470479214247638
Standardpcaclusters	13	1222	mAOC374	mAOC-CD32	gene	RNA	FCGR2A	0.00129969612066807	ok		0.0465439286464021
Standardpcaclusters	14	84	mAOC374	mAOC-CD32	gene	RNA	FCGR2A	0.0247421845666404	ok		1.24100521377646
Standardpcaclusters	15	195	mAOC374	mAOC-CD32	gene	RNA	FCGR2A	0	ok		0.298107965203267
Standardpcaclusters	1	116	mAOC375	mAOC-CD162	gene	RNA	SELPLG	0	ok		0.267965754807475
Standardpcaclusters	2	652	mAOC375	mAOC-CD162	gene	RNA	SELPLG	0	ok		0.0345236559368153
Standardpcaclusters	3	2689	mAOC375	mAOC-CD162	gene	RNA	SELPLG	0.00128060673621836	ok		0.015148807354775
Standardpcaclusters	4	506	mAOC375	mAOC-CD162	gene	RNA	SELPLG	0	ok		0.0623433303989915
Standardpcaclusters	5	690	mAOC375	mAOC-CD162	gene	RNA	SELPLG	0	ok		0.011682771210468
Standardpcaclusters	6	663	mAOC375	mAOC-CD162	gene	RNA	SELPLG	0.00075474092334381	ok		0.0415267203275874
Standardpcaclusters	7	1552	mAOC375	mAOC-CD162	gene	RNA	SELPLG	0.000737459676771982	ok		0.00665114478772089
Standardpcaclusters	8	2101	mAOC375	mAOC-CD162	gene	RNA	SELPLG	0	ok		0.0127942105961805
Standardpcaclusters	9	440	mAOC375	mAOC-CD162	gene	RNA	SELPLG	0	ok		0.032241200280998
Standardpcaclusters	10	1898	mAOC375	mAOC-CD162	gene	RNA	SELPLG	0	ok		0.0156760295647185
Standardpcaclusters	11	346	mAOC375	mAOC-CD162	gene	RNA	SELPLG	0	ok		0.0318834188670066
Standardpcaclusters	12	135	mAOC375	mAOC-CD162	gene	RNA	SELPLG	0	ok		0.0474223908688305
Standardpcaclusters	13	1222	mAOC375	mAOC-CD162	gene	RNA	SELPLG	0	ok		0.0614780392712
Standardpcaclusters	14	84	mAOC375	mAOC-CD162	gene	RNA	SELPLG	0	ok		0.138012827553095
Standardpcaclusters	15	195	mAOC375	mAOC-CD162	gene	RNA	SELPLG	0	ok		0.0579602359594347
Standardpcaclusters	1	116	mAOC376	mAOC-CD357	gene	RNA	TNFRSF18	0.00865683585367831	ok		0.0554704640625543
Standardpcaclusters	2	652	mAOC376	mAOC-CD357	gene	RNA	TNFRSF18	0.00358835206970362	ok		0.140113753049464
Standardpcaclusters	3	2689	mAOC376	mAOC-CD357	gene	RNA	TNFRSF18	0.000770582355569648	ok		0.115682966512425
Standardpcaclusters	4	506	mAOC376	mAOC-CD357	gene	RNA	TNFRSF18	0.00141938009468819	ok		0.12605251623245
Standardpcaclusters	5	690	mAOC376	mAOC-CD357	gene	RNA	TNFRSF18	0.00209971112096652	ok		0.0609796527974405
Standardpcaclusters	6	663	mAOC376	mAOC-CD357	gene	RNA	TNFRSF18	0.00433016661473886	ok		0.0682650020192008
Standardpcaclusters	7	1552	mAOC376	mAOC-CD357	gene	RNA	TNFRSF18	0	ok		0.10909354071058
Standardpcaclusters	8	2101	mAOC376	mAOC-CD357	gene	RNA	TNFRSF18	0.00125573734271047	ok		0.0991232535073654
Standardpcaclusters	9	440	mAOC376	mAOC-CD357	gene	RNA	TNFRSF18	0.00170122193078441	ok		0.0289912669098957
Standardpcaclusters	10	1898	mAOC376	mAOC-CD357	gene	RNA	TNFRSF18	0.0014457185919246	ok		0.0525551435887014
Standardpcaclusters	11	346	mAOC376	mAOC-CD357	gene	RNA	TNFRSF18	0.00126245362587631	ok		0.0155810911917654
Standardpcaclusters	12	135	mAOC376	mAOC-CD357	gene	RNA	TNFRSF18	0.00551366898902522	ok		0.00594179861814463
Standardpcaclusters	13	1222	mAOC376	mAOC-CD357	gene	RNA	TNFRSF18	0.00315243851385348	ok		0.00526163494880091
Standardpcaclusters	14	84	mAOC376	mAOC-CD357	gene	RNA	TNFRSF18	0.0106469374344626	ok		0.0133681402829784
Standardpcaclusters	15	195	mAOC376	mAOC-CD357	gene	RNA	TNFRSF18	0.0023485485736185	ok		0
Standardpcaclusters	1	116	mAOC377	mAOC-CD326	gene	RNA	EPCAM	0	ok		0
Standardpcaclusters	2	652	mAOC377	mAOC-CD326	gene	RNA	EPCAM	0	ok		0
Standardpcaclusters	3	2689	mAOC377	mAOC-CD326	gene	RNA	EPCAM	7.4847669834418e-05	ok		0.0890093879805977
Standardpcaclusters	4	506	mAOC377	mAOC-CD326	gene	RNA	EPCAM	0	ok		0.0223364259207404
Standardpcaclusters	5	690	mAOC377	mAOC-CD326	gene	RNA	EPCAM	0	ok		0.192523349968274
Standardpcaclusters	6	663	mAOC377	mAOC-CD326	gene	RNA	EPCAM	0	ok		0.213941981271943
Standardpcaclusters	7	1552	mAOC377	mAOC-CD326	gene	RNA	EPCAM	0	ok		0.0655323046513146
Standardpcaclusters	8	2101	mAOC377	mAOC-CD326	gene	RNA	EPCAM	0.00199259450284085	ok		0.154261544013661
Standardpcaclusters	9	440	mAOC377	mAOC-CD326	gene	RNA	EPCAM	0	ok		0.610005132455264
Standardpcaclusters	10	1898	mAOC377	mAOC-CD326	gene	RNA	EPCAM	0.000332826940550924	ok		0.253993635705662
Standardpcaclusters	11	346	mAOC377	mAOC-CD326	gene	RNA	EPCAM	0	ok		0.300046687173552
Standardpcaclusters	12	135	mAOC377	mAOC-CD326	gene	RNA	EPCAM	0	ok		0.268623970233187
Standardpcaclusters	13	1222	mAOC377	mAOC-CD326	gene	RNA	EPCAM	0	ok		0.106821953525294
Standardpcaclusters	14	84	mAOC377	mAOC-CD326	gene	RNA	EPCAM	0	ok		0.0152522809657191
Standardpcaclusters	15	195	mAOC377	mAOC-CD326	gene	RNA	EPCAM	0.00508287025360188	ok		0
Standardpcaclusters	1	116	mAOC378	mAOC-TGFBI	gene	RNA	TGFBI	0.114028937903547	ok		0
Standardpcaclusters	2	652	mAOC378	mAOC-TGFBI	gene	RNA	TGFBI	0.0529960657710603	ok		0.00176008146604879
Standardpcaclusters	3	2689	mAOC378	mAOC-TGFBI	gene	RNA	TGFBI	0.00277416649915009	ok		0.000324450179805123
Standardpcaclusters	4	506	mAOC378	mAOC-TGFBI	gene	RNA	TGFBI	0.00495949366309535	ok		0.0469054177316549
Standardpcaclusters	5	690	mAOC378	mAOC-TGFBI	gene	RNA	TGFBI	0.00497949550420635	ok		0
Standardpcaclusters	6	663	mAOC378	mAOC-TGFBI	gene	RNA	TGFBI	0.00492262375842189	ok		0.00262926429346977
Standardpcaclusters	7	1552	mAOC378	mAOC-TGFBI	gene	RNA	TGFBI	6.82022839981548e-05	ok		0
Standardpcaclusters	8	2101	mAOC378	mAOC-TGFBI	gene	RNA	TGFBI	0.00198049520051753	ok		0
Standardpcaclusters	9	440	mAOC378	mAOC-TGFBI	gene	RNA	TGFBI	0.00535233456922429	ok		0
Standardpcaclusters	10	1898	mAOC378	mAOC-TGFBI	gene	RNA	TGFBI	0.00287222993062682	ok		0
Standardpcaclusters	11	346	mAOC378	mAOC-TGFBI	gene	RNA	TGFBI	0.00126245362587631	ok		0
Standardpcaclusters	12	135	mAOC378	mAOC-TGFBI	gene	RNA	TGFBI	0.00316836055816225	ok		0
Standardpcaclusters	13	1222	mAOC378	mAOC-TGFBI	gene	RNA	TGFBI	0.00450985851785634	ok		0
Standardpcaclusters	14	84	mAOC378	mAOC-TGFBI	gene	RNA	TGFBI	0.0648217608292957	ok		0
Standardpcaclusters	15	195	mAOC378	mAOC-TGFBI	gene	RNA	TGFBI	0.0182622263682179	ok		0.119860018558372
Standardpcaclusters	1	116	mAOC379	mAOC-CD68	gene	RNA	CD68	0	ok		0
Standardpcaclusters	2	652	mAOC379	mAOC-CD68	gene	RNA	CD68	0	ok		0.0251117420214351
Standardpcaclusters	3	2689	mAOC379	mAOC-CD68	gene	RNA	CD68	0	ok		0.0416209635836114
Standardpcaclusters	4	506	mAOC379	mAOC-CD68	gene	RNA	CD68	0	ok		0.219698109860909
Standardpcaclusters	5	690	mAOC379	mAOC-CD68	gene	RNA	CD68	0	ok		0.060832242809934
Standardpcaclusters	6	663	mAOC379	mAOC-CD68	gene	RNA	CD68	0	ok		0.0656191220925873
Standardpcaclusters	7	1552	mAOC379	mAOC-CD68	gene	RNA	CD68	0	ok		0.0515878740982478
Standardpcaclusters	8	2101	mAOC379	mAOC-CD68	gene	RNA	CD68	0	ok		0.0659342776360108
Standardpcaclusters	9	440	mAOC379	mAOC-CD68	gene	RNA	CD68	0	ok		0.0449128569297865
Standardpcaclusters	10	1898	mAOC379	mAOC-CD68	gene	RNA	CD68	0	ok		0.0667720254927709
Standardpcaclusters	11	346	mAOC379	mAOC-CD68	gene	RNA	CD68	0	ok		0.0528096749730457
Standardpcaclusters	12	135	mAOC379	mAOC-CD68	gene	RNA	CD68	0	ok		0.0497731167735729
Standardpcaclusters	13	1222	mAOC379	mAOC-CD68	gene	RNA	CD68	0.00162610278176761	ok		0.0147846537763964
Standardpcaclusters	14	84	mAOC379	mAOC-CD68	gene	RNA	CD68	0	ok		0.824905650108192
Standardpcaclusters	15	195	mAOC379	mAOC-CD68	gene	RNA	CD68	0	ok		0.965938820594598
Standardpcaclusters	1	116	mAOC381	mAOC-CD102	gene	RNA	ICAM2	0	ok		0.159576217568535
Standardpcaclusters	2	652	mAOC381	mAOC-CD102	gene	RNA	ICAM2	0	ok		0.254929892509713
Standardpcaclusters	3	2689	mAOC381	mAOC-CD102	gene	RNA	ICAM2	0.000193840020297304	ok		0.119429011776772
Standardpcaclusters	4	506	mAOC381	mAOC-CD102	gene	RNA	ICAM2	0	ok		0.0972184437030407
Standardpcaclusters	5	690	mAOC381	mAOC-CD102	gene	RNA	ICAM2	0	ok		0.164534428352246
Standardpcaclusters	6	663	mAOC381	mAOC-CD102	gene	RNA	ICAM2	0	ok		0.293749694902293
Standardpcaclusters	7	1552	mAOC381	mAOC-CD102	gene	RNA	ICAM2	0	ok		0.186721497167233
Standardpcaclusters	8	2101	mAOC381	mAOC-CD102	gene	RNA	ICAM2	0	ok		0.300337118275414
Standardpcaclusters	9	440	mAOC381	mAOC-CD102	gene	RNA	ICAM2	0	ok		0.45617897292563
Standardpcaclusters	10	1898	mAOC381	mAOC-CD102	gene	RNA	ICAM2	2.31122725532352e-05	ok		0.361388916579506
Standardpcaclusters	11	346	mAOC381	mAOC-CD102	gene	RNA	ICAM2	0	ok		0.341884951279117
Standardpcaclusters	12	135	mAOC381	mAOC-CD102	gene	RNA	ICAM2	0	ok		0.316884936755172
Standardpcaclusters	13	1222	mAOC381	mAOC-CD102	gene	RNA	ICAM2	0.00153971103040223	ok		0.252317239996486
Standardpcaclusters	14	84	mAOC381	mAOC-CD102	gene	RNA	ICAM2	0	ok		0.641781111700858
Standardpcaclusters	15	195	mAOC381	mAOC-CD102	gene	RNA	ICAM2	0	ok		0.0180584028547113
Standardpcaclusters	1	116	mAOC382	mAOC-TIGIT	gene	RNA	TIGIT	0.0531371895423408	ok		0.0700087839516749
Standardpcaclusters	2	652	mAOC382	mAOC-TIGIT	gene	RNA	TIGIT	0.00841674487062876	ok		0.0265944486424142
